phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,screen_ratio,memory_per_core,battery_talk_ratio
722,1188,1.4,0.6,114,2,2896,16,3,12,11,1,1,1,0,1,9,0,2086162,1.0909090909090908,1448.0,74.25
723,817,1.3,0.5,144,3,2039,19,1,11,6,0,0,0,1,0,11,11,553052,1.8333333333333333,679.6666666666666,43.0
724,863,1.6,0.7,133,4,520,18,0,10,2,0,1,1,0,1,6,18,1289883,5.0,130.0,47.94444444444444
725,1397,2.4,0.2,121,3,1378,4,1,18,15,0,1,1,1,1,3,20,717914,1.2,459.3333333333333,349.25
726,1108,1.0,0.7,140,5,3254,16,3,12,0,0,0,0,0,0,49,15,2162468,inf,650.8,69.25
727,1068,2.0,0.9,184,7,1803,7,1,5,4,0,1,1,0,0,37,14,371628,1.25,257.57142857142856,152.57142857142858
728,1702,2.3,0.5,145,2,2501,4,3,16,12,1,0,1,0,0,52,27,2082927,1.3333333333333333,1250.5,425.5
729,808,0.5,0.1,192,4,3762,12,3,15,9,0,1,0,0,1,8,1,1168638,1.6666666666666667,940.5,67.33333333333333
730,1156,0.5,0.1,89,7,1796,13,1,16,6,0,0,0,1,1,61,15,1532068,2.6666666666666665,256.57142857142856,88.92307692307692
731,1271,0.5,0.1,159,8,990,6,0,14,11,0,1,0,1,1,54,5,398450,1.2727272727272727,123.75,211.83333333333334
732,696,0.5,0.3,197,3,2630,9,1,18,8,0,0,0,0,1,51,14,588643,2.25,876.6666666666666,77.33333333333333
733,1981,1.9,0.3,175,6,1380,13,1,10,1,1,1,0,1,0,45,31,238162,10.0,230.0,152.3846153846154
734,614,1.7,0.2,128,7,3487,11,2,15,6,0,1,1,1,1,58,2,11418,2.5,498.14285714285717,55.81818181818182
735,1590,0.6,0.3,122,3,1201,18,1,12,3,0,1,0,1,1,7,17,2335080,4.0,400.3333333333333,88.33333333333333
736,1945,1.6,0.7,113,3,3015,15,3,6,1,0,0,0,0,0,21,14,250600,6.0,1005.0,129.66666666666666
737,1135,2.8,0.4,158,1,3204,6,3,18,13,1,1,0,0,0,43,20,1096410,1.3846153846153846,3204.0,189.16666666666666
738,1049,0.6,0.3,172,6,433,6,0,10,7,0,1,1,0,0,2,18,60996,1.4285714285714286,72.16666666666667,174.83333333333334
739,1807,2.1,0.8,125,1,1906,13,2,17,13,1,0,0,1,1,49,12,466408,1.3076923076923077,1906.0,139.0
740,984,0.5,0.8,98,7,898,13,0,16,8,1,0,1,1,0,42,30,1668996,2.0,128.28571428571428,75.6923076923077
741,720,1.4,0.6,96,7,2799,15,3,5,3,1,1,1,0,1,61,8,2334351,1.6666666666666667,399.85714285714283,48.0
742,1536,0.8,0.3,105,7,2020,16,2,6,0,0,0,0,1,0,13,32,35948,inf,288.57142857142856,96.0
743,771,0.5,1.0,86,4,770,20,0,12,1,1,0,0,1,0,25,9,301494,12.0,192.5,38.55
744,503,2.5,0.6,185,6,305,16,0,11,8,0,0,0,0,1,57,14,1004398,1.375,50.833333333333336,31.4375
745,675,2.4,0.6,187,7,2953,13,2,9,5,0,0,0,1,0,42,3,421268,1.8,421.85714285714283,51.92307692307692
746,1936,1.9,0.2,182,7,1671,9,1,6,1,1,1,1,0,1,34,27,643599,6.0,238.71428571428572,215.11111111111111
747,1303,1.0,0.1,138,3,2574,14,2,12,4,0,1,1,1,1,15,10,367316,3.0,858.0,93.07142857142857
748,1004,2.9,0.2,141,6,3772,18,3,17,8,1,1,0,1,1,35,9,1046962,2.125,628.6666666666666,55.77777777777778
749,1972,1.2,0.7,102,2,2870,17,3,16,0,0,1,0,0,0,37,1,1178320,inf,1435.0,116.0
750,1822,1.2,0.2,195,6,2577,8,2,9,5,0,0,0,1,0,8,0,156520,1.8,429.5,227.75
751,1159,2.8,0.5,83,1,2246,3,1,8,1,1,0,1,1,0,18,12,492363,8.0,2246.0,386.3333333333333
752,1782,2.8,0.8,157,1,2405,16,2,15,0,1,1,1,0,1,58,19,866133,inf,2405.0,111.375
753,894,2.1,0.7,168,8,3377,6,2,5,1,0,1,0,1,1,16,36,371800,5.0,422.125,149.0
754,1884,2.1,0.8,185,1,3619,7,3,14,8,0,1,1,1,1,43,25,369369,1.75,3619.0,269.14285714285717
755,1648,0.5,0.9,142,2,1184,2,1,6,2,1,0,1,0,1,17,4,1385322,3.0,592.0,824.0
756,798,2.4,0.2,96,3,2965,14,2,15,7,0,0,0,1,0,4,14,338218,2.142857142857143,988.3333333333334,57.0
757,802,2.4,0.8,157,3,3713,8,3,8,3,1,1,0,0,0,45,10,2121267,2.6666666666666665,1237.6666666666667,100.25
758,1276,2.9,0.3,130,2,3798,8,3,19,10,1,1,0,1,1,53,5,159495,1.9,1899.0,159.5
759,1331,1.6,0.5,165,2,1026,20,1,13,5,1,0,0,0,1,16,7,1359634,2.6,513.0,66.55
760,1620,2.6,0.9,186,6,1086,13,1,18,14,0,1,0,0,0,5,24,581126,1.2857142857142858,181.0,124.61538461538461
761,1996,2.5,0.4,122,4,2236,12,2,8,7,0,0,1,0,1,51,14,969595,1.1428571428571428,559.0,166.33333333333334
762,1092,2.7,0.8,185,1,1303,20,1,12,3,0,1,0,1,1,45,18,1999296,4.0,1303.0,54.6
763,1018,0.7,0.1,155,5,3048,2,2,10,3,1,1,0,0,1,63,25,755848,3.3333333333333335,609.6,509.0
764,545,0.5,0.3,131,3,616,19,0,15,6,0,0,1,1,1,11,1,553212,2.5,205.33333333333334,28.68421052631579
765,554,1.3,0.1,105,6,3764,4,2,10,7,1,0,0,1,1,12,10,68510,1.4285714285714286,627.3333333333334,138.5
766,1264,2.9,0.2,171,3,419,3,0,7,4,0,1,1,1,1,34,5,477138,1.75,139.66666666666666,421.3333333333333
767,1030,1.6,0.2,138,6,2858,18,3,6,2,0,1,1,1,1,58,23,2013132,3.0,476.3333333333333,57.22222222222222
768,1432,1.7,0.3,164,4,504,10,0,14,4,1,1,1,1,0,39,24,197923,3.5,126.0,143.2
769,558,2.8,0.8,142,5,392,8,0,10,5,1,0,1,1,1,49,5,1600185,2.0,78.4,69.75
770,829,0.5,0.6,129,7,820,11,0,12,6,0,0,0,0,1,56,1,174356,2.0,117.14285714285714,75.36363636363636
771,1741,1.8,0.7,143,8,3387,3,3,11,3,1,0,0,0,0,14,0,1383350,3.6666666666666665,423.375,580.3333333333334
772,1849,2.3,0.4,144,5,3447,19,3,14,11,1,0,1,0,1,15,26,680538,1.2727272727272727,689.4,97.3157894736842
773,733,2.1,0.2,174,7,1403,2,0,15,8,0,0,1,1,0,7,15,627005,1.875,200.42857142857142,366.5
774,1872,0.9,0.5,80,2,2295,16,2,15,11,1,1,0,0,1,16,2,424424,1.3636363636363635,1147.5,117.0
775,1853,0.5,0.3,197,6,1973,8,2,10,2,0,1,0,0,1,27,14,989925,5.0,328.8333333333333,231.625
776,1149,2.2,0.2,106,6,3755,8,3,17,14,1,0,0,0,0,30,9,2708475,1.2142857142857142,625.8333333333334,143.625
777,891,0.5,0.3,196,2,2073,10,1,7,1,0,1,1,0,1,25,28,646500,7.0,1036.5,89.1
778,1911,2.0,0.6,163,8,3872,11,3,9,8,1,0,1,1,0,64,15,3514610,1.125,484.0,173.72727272727272
779,550,0.5,0.1,145,2,302,8,0,18,5,1,0,1,0,0,23,33,937980,3.6,151.0,68.75
780,576,0.8,0.1,121,2,1519,8,1,18,6,0,0,1,0,1,27,4,1149126,3.0,759.5,72.0
781,1760,1.9,0.8,198,1,2549,4,2,10,8,0,0,1,1,0,50,3,465192,1.25,2549.0,440.0
782,969,2.4,0.3,124,7,404,19,0,18,5,0,0,0,0,1,45,0,289199,3.6,57.714285714285715,51.0
783,1160,1.1,0.7,166,3,595,15,0,18,4,0,0,1,0,1,63,3,654558,4.5,198.33333333333334,77.33333333333333
784,827,1.1,0.9,160,2,1663,17,0,14,0,0,1,1,1,1,18,18,367808,inf,831.5,48.64705882352941
785,1786,0.5,0.7,161,7,2764,7,3,9,3,0,0,1,1,1,58,19,386001,3.0,394.85714285714283,255.14285714285714
786,774,0.6,0.4,136,1,2614,14,2,7,0,1,1,1,1,1,8,6,3194745,inf,2614.0,55.285714285714285
787,819,2.5,0.2,83,8,1094,15,0,10,5,1,1,1,0,0,11,1,360036,2.0,136.75,54.6
788,1042,2.2,0.6,139,5,2826,2,2,18,0,0,0,1,0,0,11,31,69224,inf,565.2,521.0
789,1368,3.0,0.2,97,7,2496,5,2,13,6,0,1,0,1,1,50,28,578642,2.1666666666666665,356.57142857142856,273.6
790,1592,2.1,0.1,181,2,2103,7,1,19,8,0,0,1,0,0,50,23,266220,2.375,1051.5,227.42857142857142
791,1067,1.8,0.2,146,1,966,13,0,5,0,0,1,0,0,1,14,26,973685,inf,966.0,82.07692307692308
792,1892,0.7,0.4,110,4,2172,3,2,17,14,1,0,0,1,1,47,15,2188036,1.2142857142857142,543.0,630.6666666666666
793,915,1.1,0.6,187,8,905,12,0,19,10,0,0,0,1,0,56,23,770336,1.9,113.125,76.25
794,774,2.8,0.9,124,3,3916,12,3,8,1,1,0,1,1,0,55,25,7168,8.0,1305.3333333333333,64.5
795,1848,1.4,0.7,179,2,3902,3,3,11,9,1,1,1,0,1,42,12,93170,1.2222222222222223,1951.0,616.0
796,1501,1.1,0.2,187,1,2487,16,2,13,12,0,0,1,1,1,2,27,209088,1.0833333333333333,2487.0,93.8125
797,1614,1.9,0.3,188,3,3914,13,3,17,13,0,0,1,0,0,55,25,1143800,1.3076923076923077,1304.6666666666667,124.15384615384616
798,911,2.9,0.1,181,5,363,17,0,9,5,1,0,0,1,0,46,1,308870,1.8,72.6,53.588235294117645
799,1520,0.5,0.7,199,5,3233,4,3,13,3,0,0,1,0,1,24,9,208081,4.333333333333333,646.6,380.0
800,1647,1.4,0.3,102,6,2532,15,2,16,14,0,1,1,0,1,38,18,228705,1.1428571428571428,422.0,109.8
801,1347,0.9,0.8,108,6,3836,14,3,15,3,0,1,1,0,1,53,23,968688,5.0,639.3333333333334,96.21428571428571
802,967,1.6,0.6,92,8,3076,18,2,7,4,1,0,0,1,1,25,13,399006,1.75,384.5,53.72222222222222
803,1442,2.2,0.7,145,5,1513,7,2,11,8,0,0,1,1,0,56,3,2712168,1.375,302.6,206.0
804,1204,2.6,0.3,199,7,1724,19,1,11,2,1,0,0,0,0,10,3,711360,5.5,246.28571428571428,63.36842105263158
805,1320,2.1,0.6,144,7,542,14,0,11,1,0,1,1,1,0,41,2,151167,11.0,77.42857142857143,94.28571428571429
806,1800,0.7,0.4,100,7,3481,8,3,10,8,1,0,1,0,1,8,8,329200,1.25,497.2857142857143,225.0
807,1567,2.1,0.8,153,3,3991,10,3,15,2,0,1,0,0,0,22,22,251940,7.5,1330.3333333333333,156.7
808,1439,0.9,0.8,147,1,1790,15,1,19,12,0,0,1,0,1,20,29,583432,1.5833333333333333,1790.0,95.93333333333334
809,1422,1.0,0.1,112,1,509,3,0,19,1,0,0,0,1,1,3,32,926,19.0,509.0,474.0
810,1591,2.2,1.0,161,3,282,14,0,10,9,1,1,1,1,1,52,20,899268,1.1111111111111112,94.0,113.64285714285714
811,880,1.7,0.6,198,4,3006,3,2,6,4,0,0,0,0,0,6,21,417120,1.5,751.5,293.3333333333333
812,1929,0.5,1.0,163,6,1913,6,1,12,7,1,1,1,1,0,19,2,366799,1.7142857142857142,318.8333333333333,321.5
813,1642,1.6,0.4,102,5,1333,2,2,18,0,1,1,0,0,1,5,2,3184854,inf,266.6,821.0
814,1511,2.5,0.2,114,3,3746,5,3,10,0,0,1,0,0,0,21,21,2883810,inf,1248.6666666666667,302.2
815,1312,1.3,0.6,163,2,3941,13,3,6,2,0,0,1,1,1,10,14,84835,3.0,1970.5,100.92307692307692
816,1852,1.4,0.7,196,1,3970,11,3,13,1,0,0,1,0,1,10,22,674540,13.0,3970.0,168.36363636363637
817,972,1.3,0.7,82,7,3925,7,3,7,6,1,0,0,1,0,44,18,174933,1.1666666666666667,560.7142857142857,138.85714285714286
818,691,2.7,0.9,108,4,424,15,0,5,3,1,1,1,1,1,33,12,914862,1.6666666666666667,106.0,46.06666666666667
819,807,0.5,0.3,158,5,1284,2,0,17,13,0,0,0,1,1,8,29,464899,1.3076923076923077,256.8,403.5
820,1113,0.6,0.3,145,1,277,12,0,11,2,0,1,0,0,1,25,10,1373664,5.5,277.0,92.75
821,721,1.3,0.9,125,1,1713,4,1,10,3,1,1,0,1,1,16,28,759696,3.3333333333333335,1713.0,180.25
822,1188,1.5,0.3,198,6,485,7,0,12,7,1,1,0,1,0,54,2,1689350,1.7142857142857142,80.83333333333333,169.71428571428572
823,1512,0.5,0.1,131,1,3002,7,2,6,5,1,0,0,0,1,52,15,317016,1.2,3002.0,216.0
824,805,0.7,0.1,97,4,418,17,0,11,6,1,0,0,1,1,64,14,451264,1.8333333333333333,104.5,47.35294117647059
825,918,0.9,0.1,123,7,1652,14,1,17,4,0,1,0,1,0,8,6,438163,4.25,236.0,65.57142857142857
826,1320,0.5,0.2,168,5,2893,9,2,8,5,0,1,0,0,1,48,23,163049,1.6,578.6,146.66666666666666
827,1236,0.9,0.1,188,1,1406,20,0,14,12,0,1,1,0,1,57,16,418253,1.1666666666666667,1406.0,61.8
828,1387,0.5,0.5,98,3,629,11,0,5,3,0,0,1,1,0,61,0,903535,1.6666666666666667,209.66666666666666,126.0909090909091
829,1883,2.7,0.5,95,2,3724,20,3,16,15,1,1,1,1,1,30,16,420021,1.0666666666666667,1862.0,94.15
830,839,2.0,0.4,175,7,3835,11,3,15,8,0,1,0,0,0,14,3,784524,1.875,547.8571428571429,76.27272727272727
831,1593,1.0,0.7,130,8,1354,13,1,15,13,1,0,1,1,1,52,0,1016696,1.1538461538461537,169.25,122.53846153846153
832,1722,1.0,0.8,88,6,2376,19,3,5,1,1,0,0,0,1,25,26,1931202,5.0,396.0,90.63157894736842
833,1954,0.6,0.9,126,3,3438,13,3,17,12,0,1,0,0,0,7,17,464370,1.4166666666666667,1146.0,150.30769230769232
834,1788,0.5,0.3,150,6,2655,4,2,12,2,1,1,1,0,1,2,35,506456,6.0,442.5,447.0
835,1628,0.5,0.9,101,6,3361,13,3,16,10,0,0,1,0,0,33,13,264916,1.6,560.1666666666666,125.23076923076923
836,1965,0.5,1.0,84,7,3535,16,3,17,0,0,0,1,1,1,4,15,1621820,inf,505.0,122.8125
837,833,2.2,0.9,124,1,2150,7,1,9,5,1,0,0,1,1,27,10,500805,1.8,2150.0,119.0
838,571,0.6,0.5,141,3,2587,18,1,7,5,0,0,1,0,0,43,9,175392,1.4,862.3333333333334,31.72222222222222
839,1808,0.5,0.5,92,2,2736,8,3,9,1,1,1,0,0,1,31,17,862512,9.0,1368.0,226.0
840,1860,0.5,0.7,83,6,676,4,0,15,0,0,1,1,0,1,55,5,155805,inf,112.66666666666667,465.0
841,1368,1.6,0.1,115,7,2941,17,3,13,12,1,1,0,1,0,9,11,965235,1.0833333333333333,420.14285714285717,80.47058823529412
842,1161,1.3,0.6,126,8,3336,14,3,6,4,0,1,1,0,1,21,12,360052,1.5,417.0,82.92857142857143
843,1224,1.6,1.0,157,1,3796,13,3,10,5,1,0,0,1,0,33,27,293886,2.0,3796.0,94.15384615384616
844,902,0.6,0.7,122,5,3654,15,3,18,8,1,1,0,1,1,63,14,495040,2.25,730.8,60.13333333333333
845,787,0.5,0.6,93,1,2934,14,2,8,6,1,0,0,0,1,11,31,1146938,1.3333333333333333,2934.0,56.214285714285715
846,854,0.5,0.5,125,8,2889,11,2,5,2,0,0,0,0,1,30,7,596736,2.5,361.125,77.63636363636364
847,1184,1.5,0.6,191,1,3315,14,3,17,7,0,1,1,1,1,48,7,818463,2.4285714285714284,3315.0,84.57142857142857
848,1973,1.6,0.8,152,4,1993,5,2,9,0,0,1,1,0,0,39,11,935352,inf,498.25,394.6
849,510,1.7,0.8,120,3,2509,11,1,17,2,0,1,0,1,1,35,9,469096,8.5,836.3333333333334,46.36363636363637
850,966,2.0,0.5,118,2,3534,11,3,18,17,0,0,1,1,1,34,18,325922,1.0588235294117647,1767.0,87.81818181818181
851,1438,1.8,0.6,169,8,2246,15,2,14,11,1,0,0,0,0,16,10,744753,1.2727272727272727,280.75,95.86666666666666
852,1986,0.5,0.4,95,3,3165,13,3,5,0,0,0,0,0,0,51,16,264708,inf,1055.0,152.76923076923077
853,1907,2.0,0.9,105,7,286,17,0,14,4,0,0,0,0,1,55,28,1078769,3.5,40.857142857142854,112.17647058823529
854,1489,2.4,0.6,200,1,776,8,0,7,6,0,1,0,0,0,32,24,139664,1.1666666666666667,776.0,186.125
855,1843,1.8,0.7,134,6,3213,15,3,15,14,1,1,1,1,0,16,31,68440,1.0714285714285714,535.5,122.86666666666666
856,825,1.5,0.4,94,3,716,14,0,11,4,1,0,0,1,0,38,29,422820,2.75,238.66666666666666,58.92857142857143
857,1286,2.3,0.1,98,2,424,4,0,10,5,1,0,1,1,0,16,28,11916,2.0,212.0,321.5
858,840,0.6,0.8,137,7,3486,18,3,12,8,0,0,1,1,0,63,19,1066947,1.5,498.0,46.666666666666664
859,757,2.3,0.2,163,4,3237,9,2,19,12,0,1,1,0,1,58,12,372895,1.5833333333333333,809.25,84.11111111111111
860,814,1.1,0.8,177,2,1944,12,1,16,6,1,1,0,0,0,41,12,1535352,2.6666666666666665,972.0,67.83333333333333
861,1195,1.1,0.9,80,6,643,19,0,14,2,1,1,1,0,0,8,8,327327,7.0,107.16666666666667,62.89473684210526
862,767,0.8,0.5,107,4,2317,12,2,6,0,0,0,1,1,1,10,19,1031415,inf,579.25,63.916666666666664
863,1068,1.3,0.1,97,8,1436,15,1,16,1,0,0,1,0,0,52,13,1491000,16.0,179.5,71.2
864,994,2.8,0.5,173,3,3190,20,2,5,2,1,1,0,1,1,56,3,260230,2.5,1063.3333333333333,49.7
865,1550,2.5,0.8,133,2,2338,15,2,16,1,1,0,0,1,0,21,17,222976,16.0,1169.0,103.33333333333333
866,1878,0.5,0.6,85,8,1334,2,1,18,7,1,0,0,0,0,29,28,215460,2.5714285714285716,166.75,939.0
867,623,2.0,0.1,127,3,3657,19,2,17,3,0,0,0,1,0,6,6,96768,5.666666666666667,1219.0,32.78947368421053
868,1829,0.5,0.4,160,5,2080,12,2,16,11,1,0,1,0,1,15,7,923643,1.4545454545454546,416.0,152.41666666666666
869,525,2.4,0.8,190,7,1609,3,0,16,11,0,1,0,0,0,35,31,54940,1.4545454545454546,229.85714285714286,175.0
870,1065,0.5,0.7,89,2,3078,18,2,10,1,1,0,1,0,1,14,2,174464,10.0,1539.0,59.166666666666664
871,1425,1.2,0.7,127,8,590,6,0,13,2,0,0,1,1,1,35,23,284550,6.5,73.75,237.5
872,1296,1.4,0.2,129,7,2552,10,2,19,8,0,1,0,1,1,11,7,1688804,2.375,364.57142857142856,129.6
873,642,2.8,0.8,197,2,3355,13,2,12,5,0,0,0,0,0,34,18,334641,2.4,1677.5,49.38461538461539
874,1664,2.9,0.5,177,7,1968,9,2,12,7,1,1,1,0,0,15,28,2272362,1.7142857142857142,281.14285714285717,184.88888888888889
875,1498,0.7,0.1,170,7,3358,19,3,7,3,1,0,1,0,0,8,7,373372,2.3333333333333335,479.7142857142857,78.84210526315789
876,981,1.9,0.1,136,3,1539,19,0,19,12,1,1,0,0,0,2,7,51600,1.5833333333333333,513.0,51.63157894736842
877,1236,2.8,0.3,143,4,942,14,0,16,12,1,0,1,1,1,32,24,690276,1.3333333333333333,235.5,88.28571428571429
878,1673,2.8,0.1,187,3,3669,10,3,9,1,0,1,0,0,1,9,17,47710,9.0,1223.0,167.3
879,712,1.6,0.8,172,2,3612,4,3,13,5,1,0,1,0,0,9,20,1087154,2.6,1806.0,178.0
880,569,0.5,0.8,170,3,2351,10,1,8,7,1,1,1,1,0,4,29,406809,1.1428571428571428,783.6666666666666,56.9
881,603,0.7,0.2,156,6,604,8,0,10,4,1,1,1,1,1,64,0,3625056,2.5,100.66666666666667,75.375
882,1332,0.8,0.5,187,2,1285,9,1,5,0,0,1,0,1,0,11,6,883070,inf,642.5,148.0
883,1413,0.6,0.1,128,1,515,18,0,5,0,0,0,1,1,0,13,0,1959363,inf,515.0,78.5
884,1064,2.9,0.2,184,6,654,6,0,16,13,0,1,1,0,0,34,14,1843575,1.2307692307692308,109.0,177.33333333333334
885,1444,0.6,0.5,82,5,2540,15,3,17,2,0,0,0,1,1,48,19,1696968,8.5,508.0,96.26666666666667
886,1366,1.7,0.2,161,5,3869,14,3,17,5,1,1,1,0,1,53,14,1213772,3.4,773.8,97.57142857142857
887,906,2.1,0.1,136,2,3412,16,3,13,8,0,1,0,0,0,18,18,1975886,1.625,1706.0,56.625
888,1554,2.7,0.7,185,5,509,19,0,12,3,0,1,1,0,0,47,15,436073,4.0,101.8,81.78947368421052
889,1187,2.3,0.2,122,6,2547,5,2,10,3,0,0,1,1,0,21,6,241875,3.3333333333333335,424.5,237.4
890,1156,2.7,0.9,173,3,2735,13,2,16,15,1,1,1,0,1,30,17,1807785,1.0666666666666667,911.6666666666666,88.92307692307692
891,1918,2.8,0.3,139,1,1369,6,1,9,6,0,0,0,1,1,22,6,458343,1.5,1369.0,319.6666666666667
892,841,0.5,0.1,199,6,2942,16,2,11,5,1,1,0,1,1,39,21,452088,2.2,490.3333333333333,52.5625
893,730,1.3,0.9,167,7,2812,17,2,10,1,1,1,0,0,0,6,16,1265880,10.0,401.7142857142857,42.94117647058823
894,878,1.3,0.5,153,4,3497,11,2,9,7,1,0,1,1,0,31,31,355350,1.2857142857142858,874.25,79.81818181818181
895,1059,0.5,0.7,182,8,619,18,0,5,3,0,1,0,1,1,50,1,801855,1.6666666666666667,77.375,58.833333333333336
896,1578,2.9,0.9,200,1,3483,16,3,17,4,0,0,0,0,0,3,28,229140,4.25,3483.0,98.625
897,1829,1.7,0.8,112,5,1475,7,1,11,4,0,0,0,0,0,36,1,163833,2.75,295.0,261.2857142857143
898,1132,1.0,0.1,157,1,1950,6,1,11,2,0,0,0,1,1,8,4,1410663,5.5,1950.0,188.66666666666666
899,1652,0.6,1.0,198,7,3592,6,3,7,6,0,1,1,0,0,40,10,381568,1.1666666666666667,513.1428571428571,275.3333333333333
900,912,0.5,0.3,107,5,3573,20,3,17,3,0,1,0,1,0,58,1,284295,5.666666666666667,714.6,45.6
901,1181,2.3,0.6,116,2,2020,18,1,6,0,0,0,1,1,0,61,28,319935,inf,1010.0,65.61111111111111
902,1497,0.7,0.7,92,3,1329,7,2,6,1,1,0,0,1,0,32,14,3711360,6.0,443.0,213.85714285714286
903,1790,2.3,0.5,100,3,3568,18,3,6,2,1,1,1,0,1,49,14,784080,3.0,1189.3333333333333,99.44444444444444
904,1742,1.6,0.8,100,1,1947,6,2,5,4,1,0,0,0,1,49,12,1665846,1.25,1947.0,290.3333333333333
905,1549,0.5,0.4,158,5,1998,15,2,12,7,1,0,0,1,0,8,11,1091594,1.7142857142857142,399.6,103.26666666666667
906,1372,2.7,0.4,193,4,725,20,0,11,3,1,0,0,0,0,34,24,643719,3.6666666666666665,181.25,68.6
907,1112,0.5,0.9,190,4,3302,20,3,11,0,0,0,1,1,1,12,6,869463,inf,825.5,55.6
908,1005,0.5,0.4,133,8,3884,20,3,17,0,0,0,0,1,1,46,17,273856,inf,485.5,50.25
909,783,1.7,0.3,150,6,1185,6,0,15,4,1,1,1,1,1,27,20,578454,3.75,197.5,130.5
910,1698,2.5,0.4,105,2,1656,17,2,5,3,0,0,1,0,1,26,28,882215,1.6666666666666667,828.0,99.88235294117646
911,899,2.7,0.3,192,4,2870,10,2,19,16,1,0,1,0,1,53,14,1049958,1.1875,717.5,89.9
912,1062,1.5,0.2,151,3,911,9,0,14,2,0,0,0,0,0,45,7,1145130,7.0,303.6666666666667,118.0
913,989,2.0,0.2,166,3,3892,19,3,18,7,1,0,0,1,0,17,23,356864,2.5714285714285716,1297.3333333333333,52.05263157894737
914,1983,1.2,0.6,125,1,3897,10,3,12,10,1,1,1,1,1,27,17,442890,1.2,3897.0,198.3
915,1800,3.0,0.3,87,1,656,18,0,14,10,1,0,0,0,1,53,17,211628,1.4,656.0,100.0
916,1254,1.7,0.4,146,3,606,2,1,7,2,0,0,1,1,1,45,3,3072876,3.5,202.0,627.0
917,868,1.7,0.8,83,4,1653,17,1,11,7,0,0,0,0,0,30,0,283176,1.5714285714285714,413.25,51.05882352941177
918,1205,0.5,0.6,175,4,860,14,0,14,1,0,1,0,0,1,12,9,351822,14.0,215.0,86.07142857142857
919,1284,2.8,0.9,155,2,2197,9,1,16,2,1,1,0,1,1,10,14,82560,8.0,1098.5,142.66666666666666
920,626,0.7,0.5,187,2,3458,11,2,7,5,0,1,1,0,1,23,11,120060,1.4,1729.0,56.90909090909091
921,1763,2.9,0.2,101,4,2066,17,1,12,9,0,1,1,1,1,53,21,111228,1.3333333333333333,516.5,103.70588235294117
922,694,1.8,0.4,193,4,3676,5,3,12,8,1,1,0,0,1,36,35,1209090,1.5,919.0,138.8
923,1265,0.6,0.5,90,1,1518,8,1,16,11,0,1,1,0,1,49,9,188925,1.4545454545454546,1518.0,158.125
924,816,0.5,0.9,198,3,1018,15,0,17,10,1,0,0,0,0,14,17,83142,1.7,339.3333333333333,54.4
925,904,1.8,0.4,168,3,1360,11,0,15,12,0,0,1,0,0,35,7,21294,1.25,453.3333333333333,82.18181818181819
926,979,0.5,0.5,164,7,3449,14,3,5,2,0,1,1,0,0,5,2,1324310,2.5,492.7142857142857,69.92857142857143
927,1531,2.0,0.4,162,6,2524,7,2,13,11,0,0,1,0,0,60,1,478125,1.1818181818181819,420.6666666666667,218.71428571428572
928,934,2.0,0.7,182,8,703,7,0,10,8,0,1,0,0,1,30,17,619990,1.25,87.875,133.42857142857142
929,1624,2.6,1.0,200,3,1251,18,1,13,4,1,1,0,1,1,58,11,2668320,3.25,417.0,90.22222222222223
930,874,1.3,0.5,185,1,582,15,0,6,4,0,0,0,0,0,8,25,551616,1.5,582.0,58.266666666666666
931,1027,2.2,0.8,102,5,1732,13,1,8,5,1,0,0,1,1,63,4,108528,1.6,346.4,79.0
932,1966,0.8,0.2,144,1,1252,19,2,6,4,0,1,1,1,1,48,31,2450466,1.5,1252.0,103.47368421052632
933,1048,1.5,1.0,182,1,2146,2,1,11,10,1,0,1,0,0,29,6,48430,1.1,2146.0,524.0
934,1496,1.9,0.1,126,4,1927,6,1,17,4,1,1,0,0,1,38,27,253506,4.25,481.75,249.33333333333334
935,959,1.7,0.4,155,4,3328,10,2,10,9,1,0,0,1,1,13,31,64032,1.1111111111111112,832.0,95.9
936,1349,2.2,0.1,105,7,2462,17,2,15,7,1,1,0,0,1,55,12,660312,2.142857142857143,351.7142857142857,79.3529411764706
937,1689,2.4,0.9,168,2,1172,17,0,12,11,1,1,1,1,1,13,9,351154,1.0909090909090908,586.0,99.3529411764706
938,1558,2.4,0.1,146,1,3598,12,3,9,2,1,0,1,0,1,27,1,169080,4.5,3598.0,129.83333333333334
939,582,0.5,0.2,168,3,2437,2,2,19,2,0,1,0,1,1,27,13,1398700,9.5,812.3333333333334,291.0
940,1485,2.8,0.1,138,4,3271,8,3,14,12,0,0,1,1,0,44,17,263934,1.1666666666666667,817.75,185.625
941,1991,1.8,0.7,94,3,1511,9,1,17,8,1,0,0,0,0,9,23,1034127,2.125,503.6666666666667,221.22222222222223
942,553,0.5,0.5,119,3,2981,14,2,7,3,0,1,1,0,0,23,5,1506381,2.3333333333333335,993.6666666666666,39.5
943,1231,0.7,0.9,113,1,3119,15,3,9,4,0,1,0,1,0,7,9,71509,2.25,3119.0,82.06666666666666
