phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,has_front_camera,has_primary_camera
635,-0.026049250756440594,1.1,0.2,130,3,-0.7392018489326224,12,1,7,3.0,1,1,0,1,1,0.10870358111108318,3,1665235,0,1
636,0.27412785700342585,0.5,0.5,107,6,-0.9680966730720618,4,0,16,8.0,1,1,1,1,1,1.4316025439606685,4,401846,1,1
637,1.5362361509937734,0.7,0.6,118,8,-1.3677396523155183,8,1,17,1.0,0,0,0,0,1,0.16382437122981588,3,1602342,1,1
638,0.9245115904831365,1.8,0.7,123,7,-1.2385248322368025,20,0,10,8.0,1,0,0,0,0,-0.6078666904324421,3,1173276,1,1
639,-0.39899656645809284,1.1,0.8,101,5,1.5543612074645818,5,3,17,16.0,1,0,1,0,1,-0.3322627398387786,2,1488256,0,1
640,-0.6650626392452471,2.1,0.2,154,8,-0.01929070849406339,16,1,7,4.0,0,0,1,1,0,-0.7181082706699076,0,100170,0,0
641,-0.01695297476371737,1.2,0.8,185,3,-0.3349440546863547,6,1,5,3.0,0,1,0,1,0,1.2111193834857377,15,748288,1,1
642,0.3605424789342965,2.9,0.5,87,6,0.9341300710867463,11,3,12,1.0,0,1,0,1,1,-1.2693161718572348,31,2604228,1,1
643,-1.2222095437995446,0.7,0.5,160,3,-0.3404818326897282,17,1,6,3.0,1,0,0,1,1,-0.9385914311448385,18,1258512,1,1
644,-1.5201125825612303,0.5,0.3,111,7,1.4196086093824924,14,3,14,10.0,1,1,0,0,0,-1.2693161718572348,7,2551527,1,1
645,1.715887601850057,0.5,0.3,147,8,0.2880559706931676,9,2,14,6.330049261083744,1,0,1,0,0,-0.27714194972004585,21,76500,1,1
646,-0.6445960182616199,0.5,0.9,143,5,-0.6395218448718989,9,1,12,9.0,0,1,0,1,1,0.6047906921796776,12,1885728,1,1
647,-0.7150921572052249,0.5,0.3,167,8,-0.46600480076619494,12,1,17,15.0,0,1,1,0,0,0.8252738526546085,6,195804,0,1
648,-1.4518905126158062,0.5,0.8,112,5,-0.433701095746516,9,0,18,6.330049261083744,0,0,0,0,0,-0.9937122212635712,2,239040,0,1
649,-1.6383641704666323,0.8,0.1,178,7,0.6526263559152584,8,2,5,6.330049261083744,0,1,0,0,1,-1.600040912569631,1,850839,0,1
650,-0.39899656645809284,2.5,0.9,95,6,-1.0742374181367211,5,0,16,6.0,1,0,1,1,0,-0.05665878924511498,10,275825,0,1
651,-0.7241884331979481,0.5,0.8,149,3,0.44588264378931325,2,2,6,6.330049261083744,1,0,0,0,1,0.7701530625358758,5,1503418,1,1
652,1.0836964203557928,1.9,0.1,171,5,-1.4868018793880493,13,0,7,4.0,0,0,1,0,0,-1.600040912569631,10,130508,1,1
653,1.3702291141265746,1.3,0.6,167,8,0.16530189161838765,18,2,7,1.0,1,1,0,0,1,-0.9937122212635712,14,398496,1,1
654,-1.5815124455121121,0.5,0.7,132,5,-1.1000803821524643,5,0,14,6.330049261083744,1,1,1,1,0,1.5418441241981338,11,714483,1,1
655,1.1905776632702907,2.7,0.9,189,1,-0.21126701261101247,20,1,14,10.0,1,1,1,1,1,-0.3873835299575113,27,158100,1,1
656,-0.2875671855472333,0.5,0.6,121,4,1.4122249053779945,20,3,7,3.0,1,1,0,1,0,1.155998593367005,17,172926,1,1
657,-1.2040169918140982,2.0,0.1,136,1,-0.14019886156771882,16,1,12,9.0,1,1,0,1,1,0.16382437122981588,0,2465820,0,0
658,0.17406882108347035,2.6,0.8,128,7,1.0642678541660242,13,2,6,3.0,1,0,0,0,0,1.7623272846730647,23,33925,1,1
659,1.1905776632702907,2.5,0.3,107,8,0.05362336855035477,11,2,8,3.0,1,0,1,1,0,-0.9385914311448385,21,1504492,1,1
660,0.5083569638160489,1.7,0.2,182,7,-1.20068334921375,13,0,15,5.0,1,1,0,0,1,-0.3873835299575113,19,134498,1,1
661,-1.5178385135630494,1.6,0.2,186,7,0.4366530137836907,8,1,13,5.0,0,1,0,1,0,0.16382437122981588,28,226914,1,1
662,-1.301801958735873,0.5,0.4,81,3,-0.8038092589719803,9,0,15,9.0,1,1,1,1,1,1.2111193834857377,20,78474,1,1
663,1.718161670848238,1.5,0.5,146,8,1.38176712635944,20,3,7,6.330049261083744,0,1,1,0,1,-1.3795577520947002,9,641445,1,1
664,0.7835193125959264,2.1,0.7,148,7,-0.3884759087189655,2,2,17,13.0,1,1,0,0,1,-0.9937122212635712,27,1555242,1,1
665,1.2269627672411836,1.4,1.0,132,4,-0.4623129487639459,9,1,15,13.0,0,1,1,1,0,0.7150322724171431,20,45408,1,1
666,1.563524978971943,1.1,0.2,179,6,1.5543612074645818,17,3,17,12.0,1,0,1,1,0,0.9906362230108067,30,371000,1,1
667,-0.619581259281631,0.6,0.2,117,4,0.4145019017701966,5,2,10,1.0,1,0,1,0,1,0.9906362230108067,19,2536284,1,1
668,-1.524660720557592,2.0,0.3,179,3,-1.084390011142906,9,0,17,9.0,0,0,0,0,0,0.2189451613485486,5,308243,1,1
669,1.4975769780246997,3.0,0.5,192,8,-1.7092359625235527,3,0,17,6.0,0,0,1,1,1,-0.6078666904324421,3,2536785,1,1
670,1.0382150403921768,0.5,0.7,200,3,-1.5495633634262826,15,1,16,13.0,0,1,1,1,1,0.7701530625358758,15,3399318,1,1
671,0.8744820725231587,1.2,0.9,120,7,-0.567530730828043,17,2,12,10.0,1,0,1,1,0,1.5969649143168665,18,2872576,1,1
672,-0.737832847187033,0.5,0.7,147,4,-0.925640375046198,2,0,12,9.0,1,0,1,1,1,-0.3322627398387786,0,509026,0,0
673,1.0973408343448776,0.5,0.5,128,4,-1.308670020279534,5,0,19,2.0,1,1,1,1,1,0.05358279099235046,9,912808,1,1
674,-0.7924105031433724,2.2,0.5,198,8,-1.2680596482547948,3,0,7,3.0,1,1,0,0,0,0.6599114822984103,17,2011602,1,1
675,-1.4518905126158062,0.5,0.8,191,3,1.1704085992306836,8,2,12,7.0,0,0,0,0,0,0.8803946427733412,8,733965,1,1
676,0.9972817984249223,1.8,0.7,124,6,1.519288613443216,12,3,15,6.0,0,1,0,0,0,-1.1590745916197693,12,400267,1,1
677,-1.172180025839567,0.5,0.2,168,4,-0.252800347636314,16,1,15,3.0,0,0,1,0,0,-1.600040912569631,3,1608160,0,1
678,-1.3654758906849356,1.7,0.5,102,4,0.5630989448607197,9,2,7,2.0,0,1,0,1,0,-0.27714194972004585,28,1619493,1,1
679,-0.8788251250742429,1.0,0.7,104,7,0.11823077858971263,7,1,17,4.0,0,1,1,1,0,1.6520857044355992,17,339587,1,1
680,1.6840506358755258,1.6,0.2,165,7,-1.544025585422909,14,0,13,6.0,1,1,0,1,0,-0.001537999126382259,1,1357790,0,1
681,-1.2017429228159175,0.5,0.8,151,5,-0.6515203638792082,18,0,12,11.0,1,0,0,1,0,-0.001537999126382259,15,415645,1,1
682,-0.4649445674053362,2.6,0.3,190,3,-1.0668537141322232,7,0,15,1.0,0,1,1,0,0,0.7150322724171431,6,235326,1,1
683,-1.4518905126158062,2.5,0.1,145,1,1.2147108232576718,5,2,19,1.0,0,1,1,0,0,-0.5527459003137094,19,240534,1,1
684,-0.48086305039260185,0.5,0.9,103,2,1.5331330584516498,12,3,17,12.0,0,0,1,0,0,1.7623272846730647,9,2966406,1,1
685,0.04899502618352601,0.6,1.0,106,6,0.5400248698466633,8,2,13,1.0,0,0,1,1,0,-1.048833011382304,11,121440,1,1
686,1.2610738022138959,1.8,0.5,169,6,1.2996234193093994,15,3,16,14.0,0,1,0,1,1,-1.1039538015010366,27,1539948,1,1
687,-1.2813353377522456,2.3,0.9,144,5,-0.35986405570153557,13,0,7,6.330049261083744,0,0,0,0,1,1.5418441241981338,25,145344,1,1
688,-1.3199945107213193,2.7,0.9,103,7,1.3494634213397612,20,3,14,11.0,1,0,1,0,0,-1.1039538015010366,3,2023000,0,1
689,1.035940971393996,0.6,0.3,102,7,0.15976411361501414,2,2,17,5.0,1,0,1,1,0,0.10870358111108318,7,206973,0,1
690,-0.9879804369869216,0.8,0.9,89,1,-0.09035885953735705,11,1,11,5.0,1,1,1,0,0,0.49454911194221224,25,579962,1,1
691,1.0791482823594312,2.5,0.9,127,7,0.25944411767573766,20,2,13,10.0,0,1,0,0,1,-0.27714194972004585,4,710046,1,1
692,-1.2108391988086407,0.5,0.1,108,3,0.271442636683047,4,1,8,7.0,0,0,1,0,1,-0.05665878924511498,32,509334,1,1
693,0.28095006399796824,0.5,0.8,131,7,-1.0428566761176044,18,0,7,6.0,0,0,0,1,1,-0.3873835299575113,12,832265,1,1
694,0.6561714486978013,2.7,0.1,154,5,-0.04328774650868203,11,2,5,3.0,0,0,1,1,1,1.5418441241981338,24,587016,1,1
695,-1.0698469209214307,0.5,0.9,159,2,-0.9044122260332662,7,0,19,1.0,0,1,0,0,1,-0.7181082706699076,1,631267,0,1
696,0.17179475208528955,2.9,0.1,155,4,-1.3834300233250767,4,0,10,4.0,0,1,1,1,1,0.49454911194221224,20,65201,1,1
697,-1.2131132678068215,0.5,0.9,155,6,-0.5684536938286052,18,1,15,11.0,1,0,1,1,1,1.3764817538419358,14,1530636,1,1
698,0.3741868929233813,2.7,0.1,164,5,1.1501034132183139,9,3,13,9.0,0,0,1,0,1,-0.3322627398387786,5,576711,1,1
699,0.5629346197723882,2.6,0.1,85,4,-1.6870848505100586,15,0,13,1.0,0,0,0,1,0,1.1008778032482722,22,2498210,1,1
700,-1.0402840239450801,1.1,0.4,198,5,1.276549344295343,5,3,13,8.0,0,0,0,0,1,0.3291867415860141,9,508896,1,1
701,-0.5740998793180149,1.5,0.8,183,8,0.24006189466393033,19,1,16,9.0,1,0,1,0,0,-0.49762511019497674,4,376800,1,1
702,0.16269847609256632,1.4,0.4,105,1,-0.7604299979455543,19,1,13,12.0,0,0,0,0,1,0.05358279099235046,14,818896,0,1
703,-1.5428532725430384,2.0,0.3,81,3,0.03885596054135869,7,1,11,10.0,1,1,1,0,1,1.3764817538419358,18,106160,1,1
704,0.24911309802343698,1.3,0.4,116,5,1.6512723225236186,8,3,10,3.0,0,0,0,0,1,0.6047906921796776,6,102204,0,1
705,0.7471342086250335,0.5,0.5,119,6,0.17268559562288568,18,2,9,1.0,0,1,0,0,0,-0.5527459003137094,9,883445,1,1
706,1.5953619449464742,0.9,0.7,93,5,0.15884115061445186,8,2,14,6.0,1,1,0,1,0,-0.828349850907373,11,96096,1,1
707,1.6840506358755258,2.9,1.0,176,3,-1.5818670684459615,2,0,8,2.0,1,1,1,1,1,-0.7181082706699076,9,2039092,0,1
708,-1.5405792035448576,2.1,0.1,193,3,-1.3474344663031488,4,0,10,6.330049261083744,1,1,1,1,0,-1.6551617026883638,20,1365170,1,1
709,1.0882445583521545,1.3,0.7,130,1,1.016273778136787,5,3,6,4.0,1,0,0,1,0,1.6520857044355992,4,493290,1,1
710,-1.5997049974975586,1.5,0.7,113,1,-1.2782122412609795,18,0,11,10.0,0,0,1,1,0,0.8803946427733412,5,235190,1,1
711,0.39692758290518937,0.5,0.1,185,5,1.6180456545033775,4,3,19,16.0,0,1,1,0,0,0.3843075317047468,16,1369402,1,1
712,0.271853788005245,2.5,0.6,135,7,1.182407118237993,11,3,5,1.0,0,1,0,0,1,-0.6629874805511748,0,2457675,0,0
713,0.6379788967123549,2.9,0.7,112,7,0.2908248596948544,10,2,9,5.0,0,0,0,1,1,-0.11177957936384769,10,1909644,1,1
714,0.035350612194441175,1.2,0.7,108,5,1.69280565754892,17,3,10,4.0,0,1,0,1,0,0.9906362230108067,8,468006,1,1
715,0.8017118645813729,2.2,0.4,154,6,1.4565271294049826,20,3,17,6.0,1,0,1,1,0,0.935515432892074,10,2606072,1,1
716,-0.5945665003016422,2.8,0.6,165,2,1.4666797224111676,10,3,19,3.0,1,1,0,1,1,0.16382437122981588,17,2796724,1,1
717,0.9131412454922324,0.7,0.8,169,7,-1.6501663304875684,5,0,16,3.0,1,0,1,1,0,-0.6078666904324421,24,766289,1,1
718,-1.3086241657304154,0.8,0.6,183,2,0.9701256281086742,2,2,6,2.0,0,1,0,0,1,-0.3873835299575113,1,131610,0,1
719,1.1496444213030363,1.0,0.5,112,8,-0.8490344459995308,14,1,18,7.0,1,0,1,0,0,-0.6629874805511748,4,48824,1,1
720,0.8767561415213395,1.6,0.4,150,2,0.3212826387134088,2,2,16,11.0,0,1,0,0,0,-0.22202115960131313,18,481611,1,1
721,-0.29666346153995654,1.3,0.3,169,7,-0.8268833339860368,4,0,5,3.0,1,1,1,1,0,-1.6551617026883638,34,362336,1,1
722,-0.11473794168549203,1.4,0.6,114,2,0.7116959879512428,16,3,12,11.0,1,1,1,0,1,-1.2693161718572348,0,2086162,0,0
723,-0.9584175400105712,1.3,0.5,144,3,-0.07928330353060999,19,1,11,6.0,0,0,0,1,0,-1.1590745916197693,11,553052,0,1
724,-0.8538103660942541,1.6,0.7,133,4,-1.4812641013846757,18,0,10,2.0,0,1,1,0,1,-1.434678542213433,18,1289883,1,1
725,0.3605424789342965,2.4,0.2,121,3,-0.6893618469022607,4,1,18,15.0,0,1,1,1,1,-1.600040912569631,20,717914,1,1
726,-0.29666346153995654,1.0,0.7,140,5,1.0421167421525301,16,3,12,6.330049261083744,0,0,0,0,0,0.935515432892074,15,2162468,1,1
727,-0.3876262214671888,2.0,0.9,184,7,-0.29710257166330223,7,1,5,4.0,0,1,1,0,0,0.27406595146728135,14,371628,1,1
728,1.0541335233794424,2.3,0.5,145,2,0.34712560272915194,4,3,16,12.0,1,0,1,0,0,1.1008778032482722,27,2082927,1,1
729,-0.9788841609941984,0.5,0.1,192,4,1.5109819464381558,12,3,15,9.0,0,1,0,0,1,-1.3244369619759675,1,1168638,0,1
730,-0.18750814962727785,0.5,0.1,89,7,-0.303563312667238,13,1,16,6.0,0,0,0,1,1,1.5969649143168665,15,1532068,1,1
731,0.07400978516351488,0.5,0.1,159,8,-1.0474714911204157,6,0,14,11.0,0,1,0,1,1,1.2111193834857377,5,398450,1,1
732,-1.2335798887904488,0.5,0.3,197,3,0.4661878298016829,9,1,18,8.0,0,0,0,0,1,1.0457570131295395,14,588643,1,1
733,1.6885987738718873,1.9,0.3,175,6,-0.6875159209011362,13,1,10,1.0,1,1,0,1,0,0.7150322724171431,31,238162,1,1
734,-1.420053546641275,1.7,0.2,128,7,1.2571671212835356,11,2,15,6.0,0,1,1,1,1,1.4316025439606685,2,11418,0,1
735,0.7994377955831921,0.6,0.3,122,3,-0.8527262980017799,18,1,12,3.0,0,1,0,1,1,-1.3795577520947002,17,2335080,0,1
736,1.6067322899373784,1.6,0.7,113,3,0.8215285850181512,15,3,6,1.0,0,0,0,0,0,-0.6078666904324421,14,250600,1,1
737,-0.23526359858907478,2.8,0.4,158,1,0.9959685921244174,6,3,18,13.0,1,1,0,0,0,0.6047906921796776,20,1096410,1,1
738,-0.4308335324326241,0.6,0.3,172,6,-1.561561882433592,6,0,10,7.0,0,1,1,0,0,-1.6551617026883638,18,60996,1,1
739,1.292910768188427,2.1,0.8,125,1,-0.20203738260538992,13,2,17,13.0,1,0,0,1,1,0.935515432892074,12,466408,1,1
740,-0.5786480173143765,0.5,0.8,98,7,-1.1323840871721431,13,0,16,8.0,1,0,1,1,0,0.5496699020609449,30,1668996,1,1
741,-1.1790022328341094,1.4,0.6,96,7,0.622168576896704,15,3,5,3.0,1,1,1,0,1,1.5969649143168665,8,2334351,0,1
742,0.6766380696814286,0.8,0.3,105,7,-0.09681960054129284,16,2,6,6.330049261083744,0,0,0,1,0,-1.048833011382304,32,35948,1,1
743,-1.0630247139268882,0.5,1.0,86,4,-1.2505233512441118,20,0,12,1.0,1,0,0,1,0,-0.3873835299575113,9,301494,1,1
744,-1.6724752054393444,2.5,0.6,185,6,-1.6797011465055605,16,0,11,8.0,0,0,0,0,1,1.3764817538419358,14,1004398,1,1
745,-1.2813353377522456,2.4,0.6,187,7,0.7643048789832912,13,2,9,5.0,0,0,0,1,0,0.5496699020609449,3,421268,1,1
746,1.586265668953751,1.9,0.2,182,7,-0.41893368773751993,9,1,6,1.0,1,1,1,0,1,0.10870358111108318,27,643599,1,1
747,0.14677999310530068,1.0,0.1,138,3,0.4145019017701966,14,2,12,4.0,0,1,1,1,1,-0.9385914311448385,10,367316,0,1
748,-0.5331666373507604,2.9,0.2,141,6,1.5202115764437782,18,3,17,8.0,1,1,0,1,1,0.16382437122981588,9,1046962,0,1
749,1.66813215288826,1.2,0.7,102,2,0.6876989499366242,17,3,16,6.330049261083744,0,1,0,0,0,0.27406595146728135,1,1178320,0,1
750,1.3270218031611392,1.2,0.2,195,6,0.41727079077188334,8,2,9,5.0,0,0,0,1,0,-1.3244369619759675,0,156520,0,0
751,-0.18068594263273544,2.8,0.5,83,1,0.11177003758577685,3,1,8,1.0,1,0,1,1,0,-0.7732290607886403,12,492363,1,1
752,1.236059043233907,2.8,0.8,157,1,0.25852115467517545,16,2,15,6.330049261083744,1,1,1,0,1,1.4316025439606685,19,866133,1,1
753,-0.7833142271506491,2.1,0.7,168,8,1.1556411912216875,6,2,5,1.0,0,1,0,1,1,-0.8834706410261057,36,371800,1,1
754,1.468014081048349,2.1,0.8,185,1,1.3789982373577532,7,3,14,8.0,0,1,1,1,1,0.6047906921796776,25,369369,1,1
755,0.9313337974776789,0.5,0.9,142,2,-0.8684166690113382,2,1,6,2.0,1,0,1,0,1,-0.828349850907373,4,1385322,1,1
756,-1.0016248509760064,2.4,0.2,96,3,0.7753804349900384,14,2,15,7.0,0,0,0,1,0,-1.5449201224508984,14,338218,1,1
757,-0.9925285749832833,2.4,0.8,157,3,1.4657567594106053,8,3,8,3.0,1,1,0,0,0,0.7150322724171431,10,2121267,1,1
758,0.08538013015441892,2.9,0.3,130,2,1.544208614458397,8,3,19,10.0,1,1,0,1,1,1.155998593367005,5,159495,1,1
759,0.21045392505436325,1.6,0.5,165,2,-1.0142448231001746,20,1,13,5.0,1,0,0,0,1,-0.8834706410261057,7,1359634,0,1
760,0.8676598655286163,2.6,0.9,186,6,-0.9588670430664392,13,1,18,14.0,0,1,0,0,0,-1.4897993323321657,24,581126,1,1
761,1.7227098088445993,2.5,0.4,122,4,0.1025404075801543,12,2,8,7.0,0,0,1,0,1,1.0457570131295395,14,969595,1,1
762,-0.33304856551084944,2.7,0.8,185,1,-0.7585840719444298,20,1,12,3.0,0,1,0,1,1,0.7150322724171431,18,1999296,1,1
763,-0.5013296713762291,0.7,0.1,155,5,0.8519863640367056,2,2,10,3.0,1,1,0,0,1,1.707206494554332,25,755848,1,1
764,-1.5769643075157505,0.5,0.3,131,3,-1.3926596533306992,19,0,15,6.0,0,0,1,1,1,-1.1590745916197693,1,553212,0,1
765,-1.5564976865321232,1.3,0.1,105,6,1.5128278724392803,4,2,10,7.0,1,0,0,1,1,-1.1039538015010366,10,68510,0,1
766,0.058091302176249235,2.9,0.2,171,3,-1.5744833644414635,3,0,7,4.0,0,1,1,1,1,0.10870358111108318,5,477138,1,1
767,-0.47404084339805946,1.6,0.2,138,6,0.676623393929877,18,3,6,2.0,0,1,1,1,1,1.4316025439606685,23,2013132,1,1
768,0.4401348938706247,1.7,0.3,164,4,-1.4960315093936718,10,0,14,4.0,1,1,1,1,0,0.3843075317047468,24,197923,1,1
769,-1.5474014105394,2.8,0.8,142,5,-1.5994033654566444,8,0,10,5.0,1,0,1,1,1,0.935515432892074,5,1600185,1,1
770,-0.9311287120324016,0.5,0.6,129,7,-1.2043752012159992,11,0,12,6.0,0,0,0,0,1,1.321360963723203,1,174356,0,1
771,1.1428222143084938,1.8,0.7,143,8,1.16487082122731,3,3,11,3.0,1,0,0,0,0,-0.9937122212635712,0,1383350,0,0
772,1.388421666112021,2.3,0.4,144,5,1.2202486012610454,19,3,14,11.0,1,0,1,0,1,-0.9385914311448385,26,680538,1,1
773,-1.1494393358577588,2.1,0.2,174,7,-0.6662877718882043,2,0,15,8.0,0,0,1,1,0,-1.3795577520947002,15,627005,1,1
774,1.4407252530701795,0.9,0.5,80,2,0.15699522461332735,16,2,15,11.0,1,1,0,0,1,-0.8834706410261057,2,424424,0,1
775,1.3975179421047441,0.5,0.3,197,6,-0.14019886156771882,8,2,10,2.0,0,1,0,0,1,-0.27714194972004585,14,989925,1,1
776,-0.2034266326145435,2.2,0.2,106,6,1.50452120543422,8,3,17,14.0,1,0,0,0,0,-0.11177957936384769,9,2708475,1,1
777,-0.7901364341451915,0.5,0.3,196,2,-0.0479025615114933,10,1,7,1.0,0,1,1,0,1,-0.3873835299575113,28,646500,1,1
778,1.529413943999231,2.0,0.6,163,8,1.6125078765000038,11,3,9,8.0,1,0,1,1,0,1.7623272846730647,15,3514610,1,1
779,-1.5655939625248465,0.5,0.1,145,2,-1.6824700355072473,8,0,18,5.0,1,0,1,0,0,-0.49762511019497674,33,937980,1,1
780,-1.5064681685721455,0.8,0.1,121,2,-0.5592240638229827,8,1,18,6.0,0,0,1,0,1,-0.27714194972004585,4,1149126,0,1
781,1.1860295252739292,1.9,0.8,198,1,0.3914278267561402,4,2,10,8.0,0,0,1,1,0,0.9906362230108067,3,465192,1,1
782,-0.6127590522870886,2.4,0.3,124,7,-1.5883278094498974,19,0,18,5.0,0,0,0,0,1,0.7150322724171431,0,289199,0,0
783,-0.17841187363455463,1.1,0.7,166,3,-1.4120418763425064,15,0,18,4.0,0,0,1,0,1,1.707206494554332,3,654558,1,1
784,-0.9356768500287631,1.1,0.9,160,2,-0.42631739174201794,17,0,14,6.330049261083744,0,1,1,1,1,-0.7732290607886403,18,367808,1,1
785,1.24515531922663,0.5,0.7,161,7,0.5898648718770251,7,3,9,3.0,0,0,1,1,1,1.4316025439606685,19,386001,1,1
786,-1.0562025069323457,0.6,0.4,136,1,0.45142042179268677,14,2,7,6.330049261083744,1,1,1,1,1,-1.3244369619759675,6,3194745,1,1
787,-0.9538694020142096,2.5,0.2,83,8,-0.9514833390619412,15,0,10,5.0,1,1,1,0,0,-1.1590745916197693,1,360036,0,1
788,-0.44675201541988974,2.2,0.6,139,5,0.6470885779118849,2,2,18,6.330049261083744,0,0,1,0,0,-1.1590745916197693,31,69224,1,1
789,0.29459447798705307,3.0,0.2,97,7,0.34251078772634064,5,2,13,6.0,0,1,0,1,1,0.9906362230108067,28,578642,1,1
790,0.8039859335795537,2.1,0.1,181,2,-0.02021367149462565,7,1,19,8.0,0,0,1,0,0,0.9906362230108067,23,266220,1,1
791,-0.3899002904653696,1.8,0.2,146,1,-1.0696226031339098,13,0,5,6.330049261083744,0,1,0,0,1,-0.9937122212635712,26,973685,1,1
792,1.4862066330337955,0.7,0.4,110,4,0.04347077554416996,3,2,17,14.0,1,0,0,1,1,0.8252738526546085,15,2188036,1,1
793,-0.7355587781888522,1.1,0.6,187,8,-1.1259233461682074,12,0,19,10.0,0,0,0,1,0,1.321360963723203,23,770336,1,1
794,-1.0562025069323457,2.8,0.9,124,3,1.653118248524743,12,3,8,1.0,1,0,1,1,0,1.2662401736044704,25,7168,1,1
795,1.3861475971138402,1.4,0.7,179,2,1.6401967665168715,3,3,11,9.0,1,1,1,0,1,0.5496699020609449,12,93170,1,1
796,0.5970456547451003,1.1,0.2,187,1,0.33420412072128036,16,2,13,12.0,0,0,1,1,1,-1.6551617026883638,27,209088,1,1
797,0.8540154515395314,1.9,0.3,188,3,1.6512723225236186,13,3,17,13.0,0,0,1,0,0,1.2662401736044704,25,1143800,1,1
798,-0.7446550541815754,2.9,0.1,181,5,-1.6261692924729498,17,0,9,5.0,1,0,0,1,0,0.7701530625358758,1,308870,0,1
799,0.6402529657105357,0.5,0.7,199,5,1.0227345191407227,4,3,13,3.0,0,0,1,0,1,-0.442504320076244,9,208081,1,1
800,0.929059728479498,1.4,0.3,102,6,0.37573745574658185,15,2,16,14.0,0,1,1,0,1,0.3291867415860141,18,228705,1,1
801,0.24683902902525617,0.9,0.8,108,6,1.5792812084797627,14,3,15,3.0,0,1,1,0,1,1.155998593367005,23,968688,1,1
802,-0.6173071902834503,1.6,0.6,92,8,0.8778293280524487,18,2,7,4.0,1,0,0,1,1,-0.3873835299575113,13,399006,1,1
803,0.46287558385243277,2.2,0.7,145,5,-0.5647618418263562,7,2,11,8.0,0,0,1,1,0,1.321360963723203,3,2712168,0,1
804,-0.07835283771459914,2.6,0.3,199,7,-0.3700166487077204,19,1,11,2.0,1,0,0,0,0,-1.214195381738502,3,711360,0,1
805,0.18543916607437438,2.1,0.6,144,7,-1.4609589153723062,14,0,11,1.0,0,1,1,1,0,0.49454911194221224,2,151167,0,1
806,1.2769922852011615,0.7,0.4,100,7,1.251629343280162,8,3,10,8.0,1,0,1,0,1,-1.3244369619759675,8,329200,1,1
807,0.7471342086250335,2.1,0.8,153,3,1.7223404735669123,10,3,15,2.0,0,1,0,0,0,-0.5527459003137094,22,251940,1,1
808,0.4560533768578903,0.9,0.8,147,1,-0.30910109067061153,15,1,19,12.0,0,0,1,0,1,-0.6629874805511748,29,583432,1,1
809,0.41739420388881665,1.0,0.1,112,1,-1.4914166943908604,3,0,19,1.0,0,0,0,1,1,-1.600040912569631,32,926,1,1
810,0.8017118645813729,2.2,1.0,161,3,-1.7009292955184925,14,0,10,9.0,1,1,1,1,1,1.1008778032482722,20,899268,1,1
811,-0.8151511931251804,1.7,0.6,198,4,0.8132219180130908,3,2,6,4.0,0,0,0,0,0,-1.434678542213433,21,417120,1,1
812,1.5703471859664855,0.5,1.0,163,6,-0.19557664160145413,6,1,12,7.0,1,1,1,1,0,-0.7181082706699076,2,366799,0,1
813,0.917689383488594,1.6,0.4,102,5,-0.7308951819275622,2,2,18,6.330049261083744,1,1,0,0,1,-1.4897993323321657,2,3184854,0,1
814,0.6197863447269084,2.5,0.2,114,3,1.4962145384291596,5,3,10,6.330049261083744,0,1,0,0,0,-0.6078666904324421,21,2883810,1,1
815,0.16724661408892794,1.3,0.6,163,2,1.6761923235387994,13,3,6,2.0,0,0,1,1,1,-1.214195381738502,14,84835,1,1
816,1.3952438731065633,1.4,0.7,196,1,1.7029582505551049,11,3,13,1.0,0,0,1,0,1,-1.214195381738502,22,674540,1,1
817,-0.6059368452925462,1.3,0.7,82,7,1.6614249155298033,7,3,7,6.0,1,0,0,1,0,0.6599114822984103,18,174933,1,1
818,-1.2449502337813527,2.7,0.9,108,4,-1.5698685494386522,15,0,5,3.0,1,1,1,1,1,0.05358279099235046,12,914862,1,1
819,-0.9811582299923792,0.5,0.3,158,5,-0.7761203689551127,2,0,17,13.0,0,0,0,1,1,-1.3244369619759675,29,464899,1,1
820,-0.28529311654905254,0.6,0.3,145,1,-1.7055441105213036,12,0,11,2.0,0,1,0,0,1,-0.3873835299575113,10,1373664,0,1
821,-1.1767281638359286,1.3,0.9,125,1,-0.3801692417139052,4,1,10,3.0,1,1,0,1,1,-0.8834706410261057,28,759696,1,1
822,-0.11473794168549203,1.5,0.3,198,6,-1.5135678064043545,7,0,12,7.0,1,1,0,1,0,1.2111193834857377,2,1689350,0,1
823,0.6220604137250892,0.5,0.1,131,1,0.8095300660108418,7,2,6,5.0,1,0,0,0,1,1.1008778032482722,15,317016,1,1
824,-0.9857063679887409,0.7,0.1,97,4,-1.5754063274420258,17,0,11,6.0,1,0,0,1,1,1.7623272846730647,14,451264,0,1
825,-0.7287365711943098,0.9,0.1,123,7,-0.43646998474820276,14,1,17,4.0,0,1,0,1,0,-1.3244369619759675,6,438163,1,1
826,0.18543916607437438,0.5,0.2,168,5,0.708927098949556,9,2,8,5.0,0,1,0,0,1,0.8803946427733412,23,163049,1,1
827,-0.005582629772813338,0.9,0.1,188,1,-0.6635188828865175,20,0,14,12.0,0,1,1,0,1,1.3764817538419358,16,418253,1,1
